date,datatype_temp,station,attributes_temp,value_temp,datatype_wx,attributes_wx,value_wx,date_only,station_name,latitude,longitude,elevation
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,WDF2,",,W,",180.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,WDF5,",,W,",180.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,WSF2,",,W,",6.7,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,WSF5,",,W,",7.6,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,AWND,",,W,",3.5,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,PRCP,",,W,2400",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,SNOW,",,W,",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,SNWD,",,W,2400",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,TAVG,"H,,S,",23.8,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,TMAX,",,W,2400",27.8,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,TMIN,",,W,2400",21.7,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,WDF2,",,W,",170.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,WDF5,",,W,",170.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,WSF2,",,W,",7.2,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,WSF5,",,W,",8.9,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TAVG,GHCND:USW00014732,"H,,S,",23.8,WT01,",,W,",1.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,AWND,",,W,",3.5,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,PRCP,",,W,2400",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,SNOW,",,W,",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,SNWD,",,W,2400",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,TAVG,"H,,S,",23.8,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,TMAX,",,W,2400",27.8,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,TMIN,",,W,2400",21.7,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,WDF2,",,W,",170.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,WDF5,",,W,",170.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,WSF2,",,W,",7.2,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,WSF5,",,W,",8.9,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMAX,GHCND:USW00014732,",,W,2400",27.8,WT01,",,W,",1.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,AWND,",,W,",3.5,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,PRCP,",,W,2400",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,SNOW,",,W,",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,SNWD,",,W,2400",0.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,TAVG,"H,,S,",23.8,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,TMAX,",,W,2400",27.8,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,TMIN,",,W,2400",21.7,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,WDF2,",,W,",170.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,WDF5,",,W,",170.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,WSF2,",,W,",7.2,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,WSF5,",,W,",8.9,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-10,TMIN,GHCND:USW00014732,",,W,2400",21.7,WT01,",,W,",1.0,2018-10-10,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,AWND,",,W,",3.6,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,PRCP,",,W,2400",16.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,SNOW,",,W,",0.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,SNWD,",,W,2400",0.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,TAVG,"H,,S,",23.4,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,TMAX,",,W,2400",26.7,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,TMIN,",,W,2400",21.7,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,WDF2,",,W,",180.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,WDF5,",,W,",180.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,WSF2,",,W,",9.8,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,WSF5,",,W,",13.4,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,WT01,",,W,",1.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TAVG,GHCND:USW00014732,"H,,S,",23.4,WT03,",,W,",1.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,AWND,",,W,",3.6,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,PRCP,",,W,2400",16.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,SNOW,",,W,",0.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,SNWD,",,W,2400",0.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,TAVG,"H,,S,",23.4,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,TMAX,",,W,2400",26.7,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,TMIN,",,W,2400",21.7,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,WDF2,",,W,",180.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,WDF5,",,W,",180.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,WSF2,",,W,",9.8,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,WSF5,",,W,",13.4,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,WT01,",,W,",1.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMAX,GHCND:USW00014732,",,W,2400",26.7,WT03,",,W,",1.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,AWND,",,W,",3.6,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,PRCP,",,W,2400",16.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,SNOW,",,W,",0.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,SNWD,",,W,2400",0.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,TAVG,"H,,S,",23.4,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,TMAX,",,W,2400",26.7,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,TMIN,",,W,2400",21.7,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,WDF2,",,W,",180.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,WDF5,",,W,",180.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,WSF2,",,W,",9.8,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,WSF5,",,W,",13.4,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,WT01,",,W,",1.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-11,TMIN,GHCND:USW00014732,",,W,2400",21.7,WT03,",,W,",1.0,2018-10-11,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,AWND,",,W,",7.7,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,PRCP,",,W,2400",13.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,SNOW,",,W,",0.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,SNWD,",,W,2400",0.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,TAVG,"H,,S,",18.3,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,TMAX,",,W,2400",22.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,TMIN,",,W,2400",12.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,WDF2,",,W,",320.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,WDF5,",,W,",310.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,WSF2,",,W,",13.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,WSF5,",,W,",16.1,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TAVG,GHCND:USW00014732,"H,,S,",18.3,WT01,",,W,",1.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,AWND,",,W,",7.7,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,PRCP,",,W,2400",13.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,SNOW,",,W,",0.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,SNWD,",,W,2400",0.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,TAVG,"H,,S,",18.3,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,TMAX,",,W,2400",22.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,TMIN,",,W,2400",12.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,WDF2,",,W,",320.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,WDF5,",,W,",310.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,WSF2,",,W,",13.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,WSF5,",,W,",16.1,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMAX,GHCND:USW00014732,",,W,2400",22.2,WT01,",,W,",1.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,AWND,",,W,",7.7,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,PRCP,",,W,2400",13.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,SNOW,",,W,",0.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,SNWD,",,W,2400",0.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,TAVG,"H,,S,",18.3,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,TMAX,",,W,2400",22.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,TMIN,",,W,2400",12.2,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,WDF2,",,W,",320.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,WDF5,",,W,",310.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,WSF2,",,W,",13.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,WSF5,",,W,",16.1,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-12,TMIN,GHCND:USW00014732,",,W,2400",12.2,WT01,",,W,",1.0,2018-10-12,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,AWND,",,W,",4.7,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,PRCP,",,W,2400",1.3,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,SNOW,",,W,",0.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,SNWD,",,W,2400",0.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,TAVG,"H,,S,",12.2,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,TMAX,",,W,2400",15.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,TMIN,",,W,2400",9.4,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,WDF2,",,W,",320.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,WDF5,",,W,",310.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,WSF2,",,W,",8.1,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TAVG,GHCND:USW00014732,"H,,S,",12.2,WSF5,",,W,",10.7,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,AWND,",,W,",4.7,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,PRCP,",,W,2400",1.3,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,SNOW,",,W,",0.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,SNWD,",,W,2400",0.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,TAVG,"H,,S,",12.2,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,TMAX,",,W,2400",15.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,TMIN,",,W,2400",9.4,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,WDF2,",,W,",320.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,WDF5,",,W,",310.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,WSF2,",,W,",8.1,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMAX,GHCND:USW00014732,",,W,2400",15.0,WSF5,",,W,",10.7,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,AWND,",,W,",4.7,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,PRCP,",,W,2400",1.3,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,SNOW,",,W,",0.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,SNWD,",,W,2400",0.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,TAVG,"H,,S,",12.2,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,TMAX,",,W,2400",15.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,TMIN,",,W,2400",9.4,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,WDF2,",,W,",320.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,WDF5,",,W,",310.0,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,WSF2,",,W,",8.1,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-13,TMIN,GHCND:USW00014732,",,W,2400",9.4,WSF5,",,W,",10.7,2018-10-13,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,AWND,",,W,",3.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,PRCP,",,W,2400",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,SNOW,",,W,",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,SNWD,",,W,2400",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,TAVG,"H,,S,",12.9,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
